audio_path,label
../raw/VIVOS/vivos/train/waves/VIVOSSPK20/VIVOSSPK20_001.wav,NHƯNG TÔI THÍCH XEM BỘ PHIM TRUYỆN PHÁT NGAY SAU CHƯƠNG TRÌNH NÀY
../raw/VIVOS/vivos/train/waves/VIVOSSPK20/VIVOSSPK20_300.wav,MẤY QUÁN LẨU DÊ ĐÔNG NHƯ KIẾN
../raw/VIVOS/vivos/train/waves/VIVOSSPK21/VIVOSSPK21_001.wav,ĐỂ ĐƯỢC THĂNG CHỨC
../raw/VIVOS/vivos/train/waves/VIVOSSPK21/VIVOSSPK21_300.wav,LƯNG CỦA TÔI CŨNG ĐAU NỮA
../raw/VIVOS/vivos/train/waves/VIVOSSPK22/VIVOSSPK22_001.wav,THẰNG TRƯỜNG ĐI CHƠI NỬA ĐÊM MỚI MÒ
../raw/VIVOS/vivos/train/waves/VIVOSSPK22/VIVOSSPK22_300.wav,ÁN MẠNG TRÊN TOA TÀU TỐC HÀNH
../raw/VIVOS/vivos/train/waves/VIVOSSPK23/VIVOSSPK23_001.wav,TRONG THỜI GIAN NÀY THỊ TRƯỜNG ĐIỆN THOẠI DI ĐỘNG ĐANG PHÁT TRIỂN RẤT NHANH
../raw/VIVOS/vivos/train/waves/VIVOSSPK23/VIVOSSPK23_110.wav,BỘ TÀI CHÍNH CŨNG VỪA HOÀN THÀNH DỰ THẢO NGHỊ ĐỊNH VỀ XỬ PHẠT TRONG LĨNH VỰC GIÁ
../raw/VIVOS/vivos/train/waves/VIVOSSPK24/VIVOSSPK24_001.wav,RỒI KHI CÁI QUYẾT ĐỊNH HÀNH CHÍNH ĐƯỢC BAN RA CON TÔI CHÍNH THỨC KHÔNG CÒN QUÊ NỮA
../raw/VIVOS/vivos/train/waves/VIVOSSPK24/VIVOSSPK24_100.wav,ĐÂY LÀ NHẬN ĐỊNH CHẮC CHẮN CỦA HẦU HẾT GIÁO VIÊN VÀ PHỤ HUYNH ĐƯỢC HỎI
../raw/VIVOS/vivos/train/waves/VIVOSSPK25/VIVOSSPK25_001.wav,CHẢ BIẾT CÔ NÀNG CÓ PHẢI LÀ GÁI KINH BẮC NHƯNG NHÌN HÀM RĂNG CÁU VÀNG VÀ THÁI ĐỘ HÙNG HỤC CỦA CÔ TA LÀM TÔI KINH HOẢNG THẬT SỰ
../raw/VIVOS/vivos/train/waves/VIVOSSPK25/VIVOSSPK25_180.wav,NHỮNG LỖI THÍ SINH THƯỜNG GẶP DẪN ĐẾN MẤT ĐIỂM KHI LÀM BÀI THI TRẮC NGHIỆM
../raw/VIVOS/vivos/train/waves/VIVOSSPK26/VIVOSSPK26_001.wav,KHÔNG KHÍ RỘN RÃ VUI VẺ NỖI BUỒN CHIA LY CŨNG NHỜ VẬY MÀ DỊU ĐI HAI NĂM XA CÁCH CŨNG THẤY NHƯ GẦN LẠI
../raw/VIVOS/vivos/train/waves/VIVOSSPK26/VIVOSSPK26_300.wav,NGOÀI KHỐI B VỚI CHỦ LỰC LÀ NGÀNH BÁC SĨ ĐA KHOA VÀ ĐIỀU DƯỠNG CÁC KHỐI CÒN LẠI ĐỀU CÓ ĐIỂM THI KHÁ THẤP
../raw/VIVOS/vivos/train/waves/VIVOSSPK27/VIVOSSPK27_001.wav,CÁC LỚP KHUYẾN NÔNG VÀ ĐÀO TẠO CŨNG TẬP TRUNG QUANH CÁC MÔ HÌNH NÀY
../raw/VIVOS/vivos/train/waves/VIVOSSPK27/VIVOSSPK27_244.wav,RIÊNG LOẠI SÁCH IN HAI MẶT GIẤY THÌ SỬ DỤNG LOẠI GIẤY CHUYÊN DỤNG TRONG MỎNG NHẬP KHẨU ĐỂ DÁN BỒI
../raw/VIVOS/vivos/train/waves/VIVOSSPK28/VIVOSSPK28_001.wav,TẠI VÌ NHẬU VÔ TÔI KHÔNG KIỀM CHẾ ĐƯỢC TÍNH TÌNH LÀM CHUYỆN TẦM BẬY TẦM BẠ HOÀI
../raw/VIVOS/vivos/train/waves/VIVOSSPK28/VIVOSSPK28_170.wav,HƯỚNG CỦA PHÒNG ĂN TRONG NHÀ Ở GIA ĐÌNH TỐT NHẤT LÀ HƯỚNG NAM DƯỚI ÁNH SÁNG ĐẦY ĐỦ CỦA MẶT TRỜI ĐỂ GIA ĐẠO MỖI NGÀY CÀNG HƯNG VƯỢNG
../raw/VIVOS/vivos/train/waves/VIVOSSPK29/VIVOSSPK29_001.wav,NGOÀI KHOẢN TIỀN ĐƯỢC TRẢ HÀNG NĂM NẾU NGƯỜI Ở CÙNG CHĂM SÓC CHA MẸ HỌ TỐT SẼ ĐƯỢC THƯỞNG THÊM
../raw/VIVOS/vivos/train/waves/VIVOSSPK29/VIVOSSPK29_200.wav,CHO TRẺ BỊ ỐM ĂN VỚI LIỀU LƯỢNG NHƯ THẾ NÀO VÀ VÀO LÚC NÀO THÌ THÍCH HỢP
../raw/VIVOS/vivos/train/waves/VIVOSSPK30/VIVOSSPK30_001.wav,SAU ĐÓ TÔI CÓ THỂ SẼ ĐẾN CHÂU ÂU CÓ THỂ LÀ ĐỨC ĐỂ TIẾP TỤC SỰ NGHIỆP
../raw/VIVOS/vivos/train/waves/VIVOSSPK30/VIVOSSPK30_153.wav,TRONG KHI ĐỢI XÂY NHÀ DÂN Ở KHU NHÀ TẠM MÁI LỢP TÔN QUÁ THẤP NÊN KHÔNG THỂ CHỊU NỔI NẮNG NÓNG
../raw/VIVOS/vivos/train/waves/VIVOSSPK31/VIVOSSPK31_001.wav,VÀ RỒI Ý NGHĨ NÂNG CẤP MÓN KHOÁI KHẨU TUỔI THƠ LÊN THÀNH ĐẶC SẢN BÁM RIẾT CÔ NGAY KHI VÀO ĐỜI
../raw/VIVOS/vivos/train/waves/VIVOSSPK31/VIVOSSPK31_275.wav,VẤN ĐỀ LÀ KHI CẦN BIẾT TÌM Ở ĐÂU TÌM BẰNG CÁCH NÀO VÀ QUAN TRỌNG HƠN NHIỀU LÀ BIẾT CÁCH DÙNG NÓ SAO CHO HIỆU QUẢ NHẤT
../raw/VIVOS/vivos/train/waves/VIVOSSPK32/VIVOSSPK32_001.wav,NHƯNG KHI ĐỌC LẠI HƯỚNG DẪN GHI TRONG HỒ SƠ THÌ CHÚNG LẠC NHỊP VỚI NHAU HẾT
../raw/VIVOS/vivos/train/waves/VIVOSSPK32/VIVOSSPK32_214.wav,CỬA KÍNH MÁY LẠNH RA TỚI TIỀN SẢNH ĐỒNG PHỤC NHÂN VIÊN PHỤC VỤ NAM NỮ ĐẾN CẢ VẢI BỌC GHẾ THẢY ĐỀU ĐỎ RỰC SẮC HÊN
../raw/VIVOS/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_001.wav,TỪ LÚC CHƯA CÓ ĐỀ NGHỊ CỦA BÀ BA SƯƠNG TÔI ĐÃ YÊU CẦU ANH EM CẦN PHẢI XEM XÉT VỤ NÀY
../raw/VIVOS/vivos/train/waves/VIVOSSPK33/VIVOSSPK33_220.wav,ÁNH NHÌN CỦA NÀNG DÀNH CHO TÔI THẬT ĐÁNG THƯƠNG TÔI CHẲNG LÀM GÌ KHÁC NGOÀI VIỆC CẢM THẤY TỘI NGHIỆP CHO NÀNG
../raw/VIVOS/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_001.wav,NHƯ VẬY VẤN ĐỀ QUAN TRỌNG LÀ LIỆU CÁC NHÀ THẦU CÓ ĐẢM BẢO ĐƯỢC TIẾN ĐỘ CÔNG TRÌNH ĐỂ GIẢI NGÂN ĐƯỢC VỐN VAY HAY KHÔNG MÀ THÔI
../raw/VIVOS/vivos/train/waves/VIVOSSPK34/VIVOSSPK34_300.wav,SAU ĐÓ CÓ MỘT NGƯỜI LẠ MẶT CHỞ ÔNG LINH GẶP TÔI RỒI CHỞ TÔI ĐẾN GẶP LẠI ÔNG ĐĂNG
../raw/VIVOS/vivos/train/waves/VIVOSSPK35/VIVOSSPK35_132.wav,KHI LỰA CHỌN KIỂU TÓC ĐẦU TIÊN BẠN PHẢI CHÚ Ý ĐẾN CHIẾC VÁY MÌNH SẼ MẶC ĐẶC ĐIỂM KHUÔN MẶT NHƯ TRÒN GÓC CẠNH HAY TRÁI XOAN
../raw/VIVOS/vivos/train/waves/VIVOSSPK36/VIVOSSPK36_113.wav,PHÍA HẠ LƯU ĐOẠN KÊNH MỘT CÔNG TRƯỜNG THI CÔNG CỐNG HỘP KÉO DÀI HÀNG CHỤC MÉT ĐANG DIỄN RA TẤP NẬP
../raw/VIVOS/vivos/train/waves/VIVOSSPK37/VIVOSSPK37_066.wav,MỖI GIAI ĐOẠN CỦA CUỘC ĐỜI MANG LẠI CHO BẠN NHỮNG CẢM XÚC KHÁC NHAU
../raw/VIVOS/vivos/train/waves/VIVOSSPK38/VIVOSSPK38_147.wav,BẢN THÂN BÀ ĐÃ NHIỀU LẦN BỊ SAI SỐ NHƯNG KHÔNG CÓ CƠ CHẾ NÀO ĐỂ TỰ BẢO VỆ MÌNH VÔ TỘI
../raw/VIVOS/vivos/train/waves/VIVOSSPK39/VIVOSSPK39_093.wav,VIỆC THAM GIA VÀO MẠNG SẢN XUẤT VÀ CHUỖI GIÁ TRỊ TOÀN CẦU ĐÃ TRỞ THÀNH YÊU CẦU ĐỐI VỚI CÁC NỀN KINH TẾ
../raw/VIVOS/vivos/train/waves/VIVOSSPK40/VIVOSSPK40_151.wav,ĐÚNG VẬY VÀ TỪ XUẤT PHÁT ĐIỂM NÀY ÔNG ĐI TIẾP
../raw/VIVOS/vivos/train/waves/VIVOSSPK41/VIVOSSPK41_151.wav,GIẬM CHÂN BỨT TÓC KÊU TRỜI TRỜI BẢO TA CŨNG ĐÀNH KHOANH TAY NHẮM MẮT
../raw/VIVOS/vivos/train/waves/VIVOSSPK42/VIVOSSPK42_151.wav,HOẠT ĐỘNG DẠY NGHỀ SẼ THEO HƯỚNG CUNG ỨNG DỊCH VỤ
../raw/VIVOS/vivos/train/waves/VIVOSSPK43/VIVOSSPK43_151.wav,NHỮNG BIA ĐÁ TƯƠNG TRUYỀN HÀN MẶC TỬ TỪNG ĐỀ THƠ NAY ĐÃ VỠ VỤN
../raw/VIVOS/vivos/train/waves/VIVOSSPK44/VIVOSSPK44_151.wav,KẾT QUẢ KIỂM TRA CHO THẤY CHỦ TRƯƠNG DỪNG KHOÁN HỘ KHÔNG ĐƯỢC LÒNG DÂN
../raw/VIVOS/vivos/train/waves/VIVOSSPK45/VIVOSSPK45_151.wav,NẾU CẦN HỎI CÁN BỘ COI THI ĐIỀU GÌ PHẢI HỎI CÔNG KHAI
../raw/VIVOS/vivos/train/waves/VIVOSSPK46/VIVOSSPK46_151.wav,NHIỀU LÀNG TRONG VÙNG CŨNG CÓ PHONG TỤC THI THẢ CHIM CÂU
../raw/VIVOS/vivos/test/waves/VIVOSDEV02/VIVOSDEV02_R132.wav,ĐIỆN THOẠI RENG NHƯNG TA CŨNG PHẢI NHẤC MÁY ĐÚNG KHÔNG
../raw/VIVOS/vivos/test/waves/VIVOSDEV03/VIVOSDEV03_R144.wav,MÀ CŨNG ĐẦY THANH KHIẾT
../raw/VIVOS/vivos/test/waves/VIVOSDEV01/VIVOSDEV01_R002.wav,TIẾNG CỌC CẠCH KHỰNG LẠI CỦA NHỮNG KHỚP SẮT
../raw/VIVOS/vivos/test/waves/VIVOSDEV01/VIVOSDEV01_T048.wav,THẰNG ĐÓ CÓ CÁI MIỆNG NHƯ ĐÀN BÀ
../raw/VIVOS/vivos/test/waves/VIVOSDEV04/VIVOSDEV04_R126.wav,TÔI KHÔNG NỠ LÀM CÔ BÉ THẤT VỌNG
../raw/VIVOS/vivos/test/waves/VIVOSDEV05/VIVOSDEV05_155.wav,NỬA VÒNG TRÁI ĐẤT HƠN BẢY NĂM
../raw/VIVOS/vivos/test/waves/VIVOSDEV06/VIVOSDEV06_143.wav,ĐÔI MÔI MẸ PHAI SON MẤP MÁY MỘT LỜI CA HOANG HOẢI
../raw/VIVOS/vivos/test/waves/VIVOSDEV07/VIVOSDEV07_151.wav,RÔ BÓT THÔNG MINH
../raw/VIVOS/vivos/test/waves/VIVOSDEV08/VIVOSDEV08_159.wav,VỚI NGƯỜI MẸ Ở XÓM CHÀI LONG BIÊN
../raw/VIVOS/vivos/test/waves/VIVOSDEV09/VIVOSDEV09_158.wav,SỢ NHẤT LÀ MÙA MƯA SẤM SÉT ĐÙNG ĐOÀNG TRÊN NÚI
../raw/VIVOS/vivos/test/waves/VIVOSDEV10/VIVOSDEV10_156.wav,CHÍNH PHỦ ĐỒNG THỜI CŨNG LẬP THÊM CỤC XÚC TIẾN TIÊU THỤ DẦU CỌ
../raw/VIVOS/vivos/test/waves/VIVOSDEV11/VIVOSDEV11_136.wav,KHI NHÂN VIÊN CỨU HỘ CỐ GẮNG ĐƯA NÓ LÊN SÀ LAN
../raw/VIVOS/vivos/test/waves/VIVOSDEV12/VIVOSDEV12_135.wav,ÔNG ĐƯỢC NHIỀU NGƯỜI BIẾT ĐẾN
../raw/VIVOS/vivos/test/waves/VIVOSDEV13/VIVOSDEV13_150.wav,VỢ HẮN THỊ NGẦN MANG LƯỚI RA VÁ ĐỂ CHIỀU THẢ
../raw/VIVOS/vivos/test/waves/VIVOSDEV14/VIVOSDEV14_156.wav,THỈNH THOẢNG CON ĐI QUA DỪNG LẠI DỰNG XE NGỒI HÚT THUỐC
../raw/VIVOS/vivos/test/waves/VIVOSDEV15/VIVOSDEV15_168.wav,MÂM CƠM VẪN THANH ĐẠM TỦ ÁO CỦA VỢ CŨNG CHỈ VÀI BỘ ĐƠN SƠ
../raw/VIVOS/vivos/test/waves/VIVOSDEV16/VIVOSDEV16_168.wav,HAI CHÁU NGẠC NHIÊN ĐÓN KHÁCH LẠ SUNG SƯỚNG ÔM CẶP MỚI
../raw/VIVOS/vivos/test/waves/VIVOSDEV17/VIVOSDEV17_170.wav,VÀ ĐỘI TUYỂN PHÁP ĐANG LÀ ĐỘI CHIẾM ƯU THẾ HƠN SO VỚI THỤY SĨ
../raw/VIVOS/vivos/test/waves/VIVOSDEV18/VIVOSDEV18_194.wav,XIN VỚI MẸ CHO ĐI CAI TẬP TRUNG SAU MỘT NĂM BẠN TRỞ VỀ NHÀ
../raw/VIVOS/vivos/test/waves/VIVOSDEV19/VIVOSDEV19_158.wav,NHỮNG NGƯỜI TRẺ ẤY THẬT ĐÁNG PHÊ PHÁN ĐÁNG LÊN ÁN
../raw/VLSP/vlsp2020_train_set_02/database_sa1_Jan08_Mar19_cleaned_utt_0000006982-1.wav,các nhà cung cấp như đờ róc bóc gu gồ tri hay hay a ma dôn ẹt ba nói là dịch vụ của họ an toàn bảo mật tuyệt đối nhưng các chuyên gia máy tính cho rằng cách bảo mật nên nằm trong tay người sử dụng
../raw/VLSP/vlsp2020_train_set_02/database_sa1_Jan08_Mar19_cleaned_utt_0000021012-1.wav,thấy là nhân dân việt nam thì đỡ hơn cảm thấy là cái hành trình đó nó đứt rồi rồi cái chính phủ việt nam cũng tổ chức một tua du lịch
../raw/VLSP/vlsp2020_train_set_02/database_sa1_Jan08_Mar19_cleaned_utt_0000034284-2.wav,<unk> a tiếng việt vi đi ô qua các thiết bị di động với ứng dụng vê o a miễn phí trên ai tun sờ to và gu gồ pờ lây muốn đóng góp bài viết cho vi ô uây việt ngữ xin gửi về địa chỉ vê o a bạn làm báo a vòng gờ meo chấm com trà my xin hẹn gặp lại quý vị trong bản tin lần tới
../raw/VLSP/vlsp2020_train_set_02/database_sa1_Jan08_Mar19_cleaned_utt_0000047899-1.wav,trung tâm chỉ huy me ri ớt là nơi cung cấp mọi thông tin về những gì xảy ra với a lê xa tôi là phụ huynh đầu tiên tới đó lúc đấy trung tâm chỉ huy vẫn chưa được dựng lên
../raw/VLSP/vlsp2020_train_set_02/database_sa1_Jan08_Mar19_cleaned_utt_0000062148-3.wav,<unk> mà nặng quá chứ gì những người làm ờ ờ ờ làm ruộng ớ thì ngồi xuống đứng lên quá nhiều lâu ngày đớ
../raw/VLSP/vlsp2020_train_set_02/database_sa1_Mar20_May04_cleaned_utt_0000004628-1.wav,dạ
../raw/VLSP/vlsp2020_train_set_02/database_sa1_Mar20_May04_cleaned_utt_0000018903-1.wav,chương trình bạn muốn hẹn hò thực hiện phiên bản đặc biệt dành cho các cán bộ sĩ quan quân nhân chuyên nghiệp đang có công tác trong quân đội nhân dân việt nam mời các chiến sĩ quân đội hoặc bạn nữ nào có nguyện vọng tìm người yêu là các chiến sĩ quân đội thì nhanh tay đăng ký tham gia
../raw/VLSP/vlsp2020_train_set_02/database_sa1_Mar20_May04_cleaned_utt_0000033764-1.wav,hai mươi tư tuổi làm công việc này được bao lâu rồi em
../raw/VLSP/vlsp2020_train_set_02/database_sa1_Mar20_May04_cleaned_utt_0000048498-1.wav,hai em si nha
../raw/VLSP/vlsp2020_train_set_02/database_sa1_Mar20_May04_cleaned_utt_0000063316-1.wav,nói là anh nhẫn em đâu mà anh cứ cầu hôn em hoài mà không có thấy nhẫn nhẫn em đâu thì anh mới móc trong túi ra thì anh lấy cái nhẫn ra cho em thì lúc đó là em nhìn thấy cái nhẫn xong là em khóc luôn em không nghĩ là có những cái điều đó dành cho mình
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000007435-1.wav,cổ tích kể rằng thạch động là hang chằn tinh nơi thạch sanh giải cứu công chúa và con vua thủy tề
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000022760-1.wav,với mức phí bốn mươi ngàn đồng để được đọc sách dùng máy tính và tham gia các hoạt động của thư viện cho những cháu từ ba đến mười ba tuổi trên mỗi năm có thể nói đây là giá thẻ rất hấp dẫn đối với độc giả
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000036350-1.wav,chia tay nhưng mà cứ mỗi lần sinh nhật mỗi năm sinh nhật ảnh em vẫn mua bánh
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000050711-1.wav,các bạn còn lại có câu trả lời khác không ạ tín hiệu từ bạn ngọc vũ xin mời bạn ạ
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000065434-1.wav,yểm trợ cho tôi
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000078903-1.wav,cái lúc mà hen chạy xuống á thấy là đội nâu á đã viết được hai chữ rồi mà nhìn qua đội nâu á nhìn anh tim viết á nhìn thèm luôn á anh đan lên chỉ anh ti á anh ti viết viết rất là nhanh trong khi hen nó chạy lên ba lần vẫn không nhớ đúng một dấu là dấu này
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000093519-2.wav,đó
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000107513-1.wav,những
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000121279-1.wav,hân hạnh chào đón quý vị đến với đài tiếng nói hoa kỳ vi ô ây nơi mang đến quý vị nguồn thông tin trung thực đa chiều về tình hình việt nam và thế giới
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000137379-1.wav,nếu mà mình bảo là đây là hàng thêu tây đây là hàng của mình được mấy chục năm nay rồi thì là người ta người ta mới mua
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000152527-1.wav,còn cái việc chăm sóc em bé thì có hợp không hả cô
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000166794-1.wav,nhỏ xíu à
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000181691-1.wav,và đó là câu trả lời của bạn minh ngọc
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000196930-1.wav,tất cả những điều đó đều đúng về bạn chứ ạ
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000210947-1.wav,a thằng này láo a thằng này láo
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000225817-1.wav,thành phố hồ chí minh có một mùa
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000010607-1.wav,và hàng trăm người dân có mặt tại hiện trường chữa cháy đến khoảng một giờ ba mươi phút sáng nay đám cháy đã dập tắt hoàn toàn ước tính có bốn mươi lăm cửa hàng trên tổng diện tích một nghìn năm trăm mét vuông gây thiệt hại ước tính ban đầu hàng chục tỷ đồng
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000026092-1.wav,đặc biệt do hội nghị diễn ra trước thềm thủ lĩnh cấp cao a pec hai ngàn không trăm mười bảy đúng thời điểm các hoạt động truyền thông về sự kiện khu vực quan trọng này đang tiến hành nên sẽ là dịp tốt nhất giúp đà nẵng quảng bá hiệu quả hình ảnh và giá trị thương hiệu một thành phố năng động
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000040369-1.wav,giúp làm giảm nguy cơ tử vong tăng chất lượng sống cho bệnh nhân trong và sau quá trình điều trị
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000056220-1.wav,có đến tám ngàn công nhân tại nhà máy eo ri đít bờ lây do nam triều tiên sở hữu trong thành phố nam kinh đã lãng công bắt đầu từ ngày hai mươi sáu tháng mười hai họ than phiền là các công nhân miền nam triều tiên đã được nhận tiền thưởng cuối năm cao gấp sáu lần công nhân trung quốc nhưng các giới chức cho biết họ đã đồng ý trở lại làm việc sau khi công ty đề nghị tăng gấp đôi số tiền thưởng cho công nhân trung quốc bằng với hai tháng lương theo tin cho biết lương trung bình của công nhân trung quốc làm việc tại cơ sở này chỉ trên hai trăm hai mươi đô la một tháng
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000070540-1.wav,bảo châu huỳnh lúc ngủ thường xuyên bị tê hai ngón tay út và ngón tay kế út
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000086556-1.wav,trà my thân chào quý vị và các bạn đang đến với chương trình hỏi đáp y học trực tiếp hàng tuần trên đài vi ô ây ở địa chỉ phây búc vê o a tiếng việt tuần này với sự trở lại của bác sĩ đỗ văn hội từ phờ lo ri đa xin chào bác sĩ hội ạ
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000101795-1.wav,để tiến hành là là theo kế yêu cầu của chính quyền tuy nhiên người ta về thì sau đó người ta không có có phối hợp để mà
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000118265-1.wav,vấn đề là những cái phương pháp
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000134688-1.wav,hoàng ân lại trách là tại sao hưng yên mãi mà không thấy trả lời hả chị
../raw/VLSP/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000149425-1.wav,với số tiền đầu tư dự kiến lên tới sáu mươi lăm triệu đô la tuy nhiên ngay sau khi thông tin này được truyền thông trong nước đăng tải
../raw/VLSP/vlsp2020_train_set_02/database_sa3_1_150h_15Jan2020_cleaned_utt_0000006991-1.wav,với ba cha mẹ và nhà trường thì nên tổ chức cho các cháu hà và học sinh con em của chúng ta là học bơi để biết cách là
../raw/VLSP/vlsp2020_train_set_02/database_sa3_1_150h_15Jan2020_cleaned_utt_0000021282-1.wav,cái đầu tiên là chúng ta phải tổ chức lại sản xuất cũng từ kinh nghiệm các nước thôi hiện nay chúng ta sản xuất rất là manh mún ai cũng có thể làm được làm không có một cái quy trình nào chuẩn khi mà chúng ta tổ chức lại sản xuất thì chúng ta có các tổ đội các hợp tác xã các doanh nghiệp đối với lại cái phát triển nuôi biển
../raw/VLSP/vlsp2020_train_set_02/database_sa3_1_150h_15Jan2020_cleaned_utt_0000035347-1.wav,vâng thời điểm này cũng là thời điểm mà người dân ở vùng vải thiều thanh hà <unk>
../raw/VLSP/vlsp2020_train_set_02/database_sa3_1_150h_15Jan2020_cleaned_utt_0000049345-1.wav,từ chín đến mười hai giờ và mười ba cho đến mười sáu giờ các ngày từ thứ hai đến thứ sáu bà con có hai cách để trò chuyện trực tiếp với chuyên gia ở các lĩnh vực nông nghiệp cách một truy tập iu túp ba en vê tê
../raw/VLSP/vlsp2020_train_set_02/database_sa3_1_150h_15Jan2020_cleaned_utt_0000063090-1.wav,có lẽ là chúng ta cũng phải sát hơn <unk>
../raw/VLSP/vlsp2020_train_set_02/database_sa3_Jan21_Apr24_cleaned_utt_0000007486-1.wav,tôi xin tham gia vào một số ý kiến của cử tri địa phương chúng ta đã có cơ hội lớn thu hút đầu tư
../raw/VLSP/vlsp2020_train_set_02/database_sa3_Jan21_Apr24_cleaned_utt_0000022699-1.wav,bờ sông bồ đoạn qua phường trung tâm tử hà thị xã hương trà điểm sạt lở có chiều dài khoảng sáu mươi mét
../raw/VLSP/vlsp2020_train_set_02/database_sa3_Jan21_Apr24_cleaned_utt_0000038523-1.wav,không tạo tài khoản cho công dân tổ chức khi giao dịch hồ sơ của hàng không xin đổi vân vân
../raw/VLSP/vlsp2020_train_set_02/database_sa3_Jan21_Apr24_cleaned_utt_0000053867-1.wav,thì ghép hơi gần như là một cái cách chống được cái đó loại trừ được cái đó ra khỏi cơ thể
../raw/VLSP/vlsp2020_train_set_02/database_sa3_Jan21_Apr24_cleaned_utt_0000068531-3.wav,rất nhiều sự đóng góp của người dân để hoàn thiện sản phẩm
../raw/VLSP/vlsp2020_train_set_02/database_sa3_Jan21_Apr24_cleaned_utt_0000083866-1.wav,khi tổ chức trợ giúp cho các trường hợp khó khăn hội chữ thập đỏ và bưu điện sẽ thảo luận và thống nhất phương án triển khai nguồn quỹ nhằm đảm bảo hiệu quả và thiết thực phù hợp với từng trường hợp cụ thể
../raw/VLSP/vlsp2020_train_set_02/database_sa3_Jan21_Apr24_cleaned_utt_0000098357-1.wav,vừa thật vừa kỹ thuật số nhiều bạn học sinh đến thử
../raw/VLSP/vlsp2020_train_set_02/database_sa3_Jan21_Apr24_cleaned_utt_0000112715-1.wav,thấy sự khuyến nghị nhắc nhở đó là cứng nhắc không phù hợp với thực tế cuộc sống
../raw/VLSP/vlsp2020_train_set_02/database_sa3_Jan21_Apr24_cleaned_utt_0000127461-1.wav,thực hiện cấp cứu người bị nạn tiếp cận nạn nhân tiến hành sơ cấp cứu đưa lên đảo bạch long vĩ để cấp cứu đến
../raw/VLSP/vlsp2020_train_set_02/database_sa3_Jan21_Apr24_cleaned_utt_0000142030-1.wav,hoàn thiện cơ chế chính sách hành lang pháp lý hỗ trợ khởi nghiệp sáng tạo và đầu tư cho khởi nghiệp sáng tạo tăng cường phát triển các mô hình mạng lưới hỗ trợ sáng tạo trong nước đẩy mạnh hợp tác quốc tế thu hút nguồn lực trong và ngoài nước để hỗ trợ khởi nghiệp sáng tạo
../raw/VLSP/vlsp2020_train_set_02/database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000007366-1.wav,mỗi ngày làng nghề dương liễu chế biến hàng trăm tấn nguyên liệu đồng nghĩa với đó là mươi ba nghìn mét khối nước thải được thải trực tiếp ra kênh mương
